epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
59,45.5395,1.1024,2.48266,0.81101,0.00641,0.5,0.01631,0.01127,0.94199,3.60443,0.79069,0.0464679,0.00446786,0.00446786
60,46.2494,1.85539,2.37234,0.85858,0.00625,0.5,0.4975,0.44775,0.98333,3.29949,0.79633,0.0455215,0.00452152,0.00452152
61,46.905,1.42467,1.91417,0.87315,0.00625,0.5,0.4975,0.44775,0.98333,3.29949,0.79633,0.0445744,0.0045744,0.0045744
62,47.5741,1.11639,1.72432,0.85753,0.00625,0.5,0.4975,0.44775,0.98333,3.29949,0.79633,0.0436265,0.00462648,0.00462648
63,48.2698,1.48704,1.92552,0.98201,0.00625,0.5,0.4975,0.44775,0.98333,3.29949,0.79633,0.0426778,0.00467778,0.00467778
64,48.9418,1.32356,1.82866,0.98286,0.00625,0.5,0.4975,0.44775,0.98333,3.29949,0.79633,0.0417283,0.00472828,0.00472828
65,49.6759,1.87177,2.2271,0.93584,0.00658,0.5,0.25544,0.20435,1.1334,3.34085,0.82519,0.040778,0.00477798,0.00477798
66,50.3427,1.35392,2.07504,1.01019,0.00658,0.5,0.25544,0.20435,1.1334,3.34085,0.82519,0.0398269,0.0048269,0.0048269
67,51.1885,1.28008,1.92282,0.86198,0.00658,0.5,0.25544,0.20435,1.1334,3.34085,0.82519,0.038875,0.00487502,0.00487502
68,51.8584,1.1117,1.57471,0.89904,0.00658,0.5,0.25544,0.20435,1.1334,3.34085,0.82519,0.0379224,0.00492236,0.00492236
69,52.5722,1.04383,1.78719,0.81144,0.00658,0.5,0.25544,0.20435,1.1334,3.34085,0.82519,0.0369689,0.0049689,0.0049689
70,53.3069,0.99779,1.69196,0.97081,0.00658,0.5,0.25544,0.20435,1.1334,3.34085,0.82519,0.0360146,0.00501464,0.00501464
71,54.0627,1.09694,1.5554,0.98563,0.00649,0.5,0.33083,0.273,0.9668,3.17194,0.8072,0.0350596,0.0050596,0.0050596
72,54.7453,0.96965,1.9476,1.05396,0.00649,0.5,0.33083,0.273,0.9668,3.17194,0.8072,0.0341038,0.00510376,0.00510376
73,55.4114,2.02612,2.2246,0.83128,0.00649,0.5,0.33083,0.273,0.9668,3.17194,0.8072,0.0331471,0.00514714,0.00514714
74,56.1126,2.29842,3.31483,0.99854,0.00649,0.5,0.33083,0.273,0.9668,3.17194,0.8072,0.0321897,0.00518972,0.00518972
75,56.7753,1.69819,2.07684,0.9015,0.00649,0.5,0.33083,0.273,0.9668,3.17194,0.8072,0.0312315,0.0052315,0.0052315
76,57.5274,2.05498,2.01718,0.9631,0.00649,0.5,0.33083,0.273,0.9668,3.17194,0.8072,0.0302725,0.0052725,0.0052725
77,58.3602,1.97256,2.68881,0.9666,0.00662,0.5,0.4975,0.37308,1.163,2.86635,0.82339,0.0293127,0.0053127,0.0053127
78,59.1115,2.05602,1.73545,0.86324,0.00662,0.5,0.4975,0.37308,1.163,2.86635,0.82339,0.0283521,0.00535212,0.00535212
79,59.8416,1.57276,1.53443,0.8431,0.00662,0.5,0.4975,0.37308,1.163,2.86635,0.82339,0.0273907,0.00539074,0.00539074
80,60.6078,1.29742,1.36378,0.8321,0.00662,0.5,0.4975,0.37308,1.163,2.86635,0.82339,0.0264286,0.00542856,0.00542856
81,61.5738,1.1873,1.99181,0.93987,0.00662,0.5,0.4975,0.37308,1.163,2.86635,0.82339,0.0254656,0.0054656,0.0054656
82,62.5055,1.15215,1.74225,0.96986,0.00662,0.5,0.4975,0.37308,1.163,2.86635,0.82339,0.0245018,0.00550184,0.00550184
83,63.669,2.51621,2.1385,0.97616,0.00662,0.5,0.4975,0.37308,1.163,2.86635,0.82339,0.0235373,0.0055373,0.0055373
84,64.492,1.17119,1.78758,0.97354,1,0.45131,0.4975,0.32325,1.28951,2.46553,0.88693,0.022572,0.00557196,0.00557196
85,65.5912,1.87956,1.53231,0.996,1,0.45131,0.4975,0.32325,1.28951,2.46553,0.88693,0.0216058,0.00560582,0.00560582
86,66.6289,1.64396,1.40159,0.95018,1,0.45131,0.4975,0.32325,1.28951,2.46553,0.88693,0.0206389,0.0056389,0.0056389
87,67.7469,1.53114,1.98598,0.96651,1,0.45131,0.4975,0.32325,1.28951,2.46553,0.88693,0.0196712,0.00567118,0.00567118
88,68.5826,2.00739,1.56501,0.8878,1,0.45131,0.4975,0.32325,1.28951,2.46553,0.88693,0.0187027,0.00570268,0.00570268
89,69.3738,0.93495,1.57226,0.88868,1,0.45131,0.4975,0.32325,1.28951,2.46553,0.88693,0.0177334,0.00573338,0.00573338
90,70.032,1.13092,1.2875,0.88065,1,0.45131,0.4975,0.32325,1.28951,2.46553,0.88693,0.0167633,0.00576328,0.00576328
91,70.7406,1.38887,1.75761,0.89029,0.97049,0.5,0.51026,0.41939,0.97803,2.20486,0.83733,0.0157924,0.0057924,0.0057924
92,71.4076,1.0117,1.28071,0.83584,0.97049,0.5,0.51026,0.41939,0.97803,2.20486,0.83733,0.0148207,0.00582072,0.00582072
93,72.0867,2.14064,2.38023,0.96774,0.97049,0.5,0.51026,0.41939,0.97803,2.20486,0.83733,0.0138483,0.00584826,0.00584826
94,72.8418,1.07384,1.82907,0.75208,0.97049,0.5,0.51026,0.41939,0.97803,2.20486,0.83733,0.012875,0.005875,0.005875
95,73.4908,2.02871,2.03629,0.94923,0.97049,0.5,0.51026,0.41939,0.97803,2.20486,0.83733,0.0119009,0.00590094,0.00590094
96,74.143,1.15386,1.53301,0.88151,0.97049,0.5,0.51026,0.41939,0.97803,2.20486,0.83733,0.0109261,0.0059261,0.0059261
97,74.7937,2.12351,1.64473,0.78594,0.97049,0.5,0.51026,0.41939,0.97803,2.20486,0.83733,0.00995046,0.00595046,0.00595046
98,75.4879,1.7926,1.81473,0.95892,0.97049,0.5,0.51026,0.41939,0.97803,2.20486,0.83733,0.00897404,0.00597404,0.00597404
99,76.2227,1.0199,1.49806,0.75196,0.95401,0.5,0.995,0.52707,1.24561,2.15721,0.88217,0.00799682,0.00599682,0.00599682
100,76.8734,1.30205,1.34733,0.92539,0.95401,0.5,0.995,0.52707,1.24561,2.15721,0.88217,0.0070188,0.0060188,0.0060188
101,77.5301,1.99132,1.86574,0.91678,0.95401,0.5,0.995,0.52707,1.24561,2.15721,0.88217,0.00604,0.00604,0.00604
102,78.1799,1.06272,1.49635,0.94922,0.95401,0.5,0.995,0.52707,1.24561,2.15721,0.88217,0.0060004,0.0060004,0.0060004
103,78.8671,1.15523,1.75864,0.88601,0.95401,0.5,0.995,0.52707,1.24561,2.15721,0.88217,0.0059608,0.0059608,0.0059608
104,79.5246,1.21503,1.74449,0.99754,0.95401,0.5,0.995,0.52707,1.24561,2.15721,0.88217,0.0059212,0.0059212,0.0059212
105,80.2077,1.85247,2.54973,1.08882,0.95401,0.5,0.995,0.52707,1.24561,2.15721,0.88217,0.0058816,0.0058816,0.0058816
106,80.8841,1.5782,1.77201,0.86825,0.95401,0.5,0.995,0.52707,1.24561,2.15721,0.88217,0.005842,0.005842,0.005842
107,81.5764,1.13789,1.50339,1.0075,0.77792,1,0.995,0.62182,1.20064,1.42084,0.83693,0.0058024,0.0058024,0.0058024
108,82.2247,1.8416,1.425,0.82299,0.77792,1,0.995,0.62182,1.20064,1.42084,0.83693,0.0057628,0.0057628,0.0057628
109,82.9001,1.05627,1.52872,0.96135,0.77792,1,0.995,0.62182,1.20064,1.42084,0.83693,0.0057232,0.0057232,0.0057232
110,83.5369,1.31199,1.62662,0.99748,0.77792,1,0.995,0.62182,1.20064,1.42084,0.83693,0.0056836,0.0056836,0.0056836
111,84.2058,1.07654,1.70432,0.99183,0.77792,1,0.995,0.62182,1.20064,1.42084,0.83693,0.005644,0.005644,0.005644
112,84.9443,1.38085,0.96838,0.90067,0.77792,1,0.995,0.62182,1.20064,1.42084,0.83693,0.0056044,0.0056044,0.0056044
113,85.7006,1.26019,2.60399,0.86495,0.77792,1,0.995,0.62182,1.20064,1.42084,0.83693,0.0055648,0.0055648,0.0055648
114,86.3497,1.06099,1.07852,0.78984,0.77792,1,0.995,0.62182,1.20064,1.42084,0.83693,0.0055252,0.0055252,0.0055252
115,87.0342,1.29376,1.95003,1.04663,0.59169,1,0.995,0.67148,1.08384,1.5342,0.82104,0.0054856,0.0054856,0.0054856
116,87.6739,0.99189,1.05887,0.84707,0.59169,1,0.995,0.67148,1.08384,1.5342,0.82104,0.005446,0.005446,0.005446
117,88.3401,1.909,2.02515,0.89032,0.59169,1,0.995,0.67148,1.08384,1.5342,0.82104,0.0054064,0.0054064,0.0054064
118,88.9871,1.25318,1.77615,0.97956,0.59169,1,0.995,0.67148,1.08384,1.5342,0.82104,0.0053668,0.0053668,0.0053668
119,89.6844,1.3922,1.61669,0.97712,0.59169,1,0.995,0.67148,1.08384,1.5342,0.82104,0.0053272,0.0053272,0.0053272
120,90.4258,1.81686,1.13893,0.82649,0.59169,1,0.995,0.67148,1.08384,1.5342,0.82104,0.0052876,0.0052876,0.0052876
121,91.0855,1.59784,1.56624,0.91297,0.59169,1,0.995,0.67148,1.08384,1.5342,0.82104,0.005248,0.005248,0.005248
122,91.738,1.02478,1.10787,0.77966,0.59169,1,0.995,0.67148,1.08384,1.5342,0.82104,0.0052084,0.0052084,0.0052084
123,92.4177,0.93385,1.21586,0.80469,0.59889,1,0.995,0.70876,1.00277,1.80916,0.81938,0.0051688,0.0051688,0.0051688
124,93.05,1.0484,1.2432,0.8669,0.59889,1,0.995,0.70876,1.00277,1.80916,0.81938,0.0051292,0.0051292,0.0051292
125,93.7344,0.91951,1.2699,0.86616,0.59889,1,0.995,0.70876,1.00277,1.80916,0.81938,0.0050896,0.0050896,0.0050896
126,94.3577,0,7.0402,0,0.59889,1,0.995,0.70876,1.00277,1.80916,0.81938,0.00505,0.00505,0.00505
127,95.0963,1.2395,1.63979,0.98776,0.59889,1,0.995,0.70876,1.00277,1.80916,0.81938,0.0050104,0.0050104,0.0050104
128,95.763,1.5343,1.51359,1.04812,0.59889,1,0.995,0.70876,1.00277,1.80916,0.81938,0.0049708,0.0049708,0.0049708
129,96.4213,2.1441,2.15092,0.95972,0.59889,1,0.995,0.70876,1.00277,1.80916,0.81938,0.0049312,0.0049312,0.0049312
130,97.0937,1.63182,1.29415,0.87599,0.59889,1,0.995,0.70876,1.00277,1.80916,0.81938,0.0048916,0.0048916,0.0048916
131,97.7833,1.238,1.57887,0.846,0.78719,1,0.995,0.62179,1.13434,1.65338,0.83333,0.004852,0.004852,0.004852
132,98.4286,0.95247,1.03927,0.86792,0.78719,1,0.995,0.62179,1.13434,1.65338,0.83333,0.0048124,0.0048124,0.0048124
133,99.0597,0,6.73372,0,0.78719,1,0.995,0.62179,1.13434,1.65338,0.83333,0.0047728,0.0047728,0.0047728
134,99.7091,1.10775,1.34383,0.9806,0.78719,1,0.995,0.62179,1.13434,1.65338,0.83333,0.0047332,0.0047332,0.0047332
135,100.356,1.00212,1.65186,0.81113,0.78719,1,0.995,0.62179,1.13434,1.65338,0.83333,0.0046936,0.0046936,0.0046936
136,100.995,2.28651,1.40029,0.95139,0.78719,1,0.995,0.62179,1.13434,1.65338,0.83333,0.004654,0.004654,0.004654
137,101.651,0.80631,1.35552,0.88846,0.78719,1,0.995,0.62179,1.13434,1.65338,0.83333,0.0046144,0.0046144,0.0046144
138,102.292,2.02997,1.43869,0.90025,0.78719,1,0.995,0.62179,1.13434,1.65338,0.83333,0.0045748,0.0045748,0.0045748
139,102.968,1.257,1.33263,0.87599,0.9331,0.5,0.995,0.64675,1.41402,1.84699,0.86976,0.0045352,0.0045352,0.0045352
140,103.614,1.33798,1.47911,0.89879,0.9331,0.5,0.995,0.64675,1.41402,1.84699,0.86976,0.0044956,0.0044956,0.0044956
141,104.259,1.04816,1.37959,0.88403,0.9331,0.5,0.995,0.64675,1.41402,1.84699,0.86976,0.004456,0.004456,0.004456
142,104.903,1.51261,1.70558,1.06574,0.9331,0.5,0.995,0.64675,1.41402,1.84699,0.86976,0.0044164,0.0044164,0.0044164
143,105.54,1.42393,1.48526,0.80268,0.9331,0.5,0.995,0.64675,1.41402,1.84699,0.86976,0.0043768,0.0043768,0.0043768
144,106.186,0.74023,1.09515,0.80484,0.9331,0.5,0.995,0.64675,1.41402,1.84699,0.86976,0.0043372,0.0043372,0.0043372
145,106.929,1.16686,1.23362,0.97686,0.9331,0.5,0.995,0.64675,1.41402,1.84699,0.86976,0.0042976,0.0042976,0.0042976
146,107.592,1.32896,3.22483,0.97155,0.9331,0.5,0.995,0.64675,1.41402,1.84699,0.86976,0.004258,0.004258,0.004258
147,108.272,1.0941,1.39566,0.95444,0.62081,1,0.995,0.64675,1.15683,1.55641,0.86434,0.0042184,0.0042184,0.0042184
148,108.92,0.75769,1.33017,0.8513,0.62081,1,0.995,0.64675,1.15683,1.55641,0.86434,0.0041788,0.0041788,0.0041788
149,109.586,0.96551,1.21954,0.9192,0.62081,1,0.995,0.64675,1.15683,1.55641,0.86434,0.0041392,0.0041392,0.0041392
150,110.249,0.93244,1.46848,0.78108,0.62081,1,0.995,0.64675,1.15683,1.55641,0.86434,0.0040996,0.0040996,0.0040996
151,110.939,0.99999,1.0465,0.87281,0.62081,1,0.995,0.64675,1.15683,1.55641,0.86434,0.00406,0.00406,0.00406
152,111.689,1.25671,1.50862,0.8899,0.62081,1,0.995,0.64675,1.15683,1.55641,0.86434,0.0040204,0.0040204,0.0040204
153,112.406,0.91074,0.96139,0.7846,0.62081,1,0.995,0.64675,1.15683,1.55641,0.86434,0.0039808,0.0039808,0.0039808
154,113.113,2.15047,1.70688,1.04504,0.62081,1,0.995,0.64675,1.15683,1.55641,0.86434,0.0039412,0.0039412,0.0039412
155,113.838,0.61951,1.32181,0.82656,0.70771,1,0.995,0.67158,1.16277,1.46064,0.83689,0.0039016,0.0039016,0.0039016
156,114.528,1.0935,1.14862,0.89698,0.70771,1,0.995,0.67158,1.16277,1.46064,0.83689,0.003862,0.003862,0.003862
157,115.23,0.90757,1.03436,0.86507,0.70771,1,0.995,0.67158,1.16277,1.46064,0.83689,0.0038224,0.0038224,0.0038224
158,116.224,1.0714,1.17416,1.00568,0.70771,1,0.995,0.67158,1.16277,1.46064,0.83689,0.0037828,0.0037828,0.0037828
159,117.185,0.95173,1.5298,0.90685,0.70771,1,0.995,0.67158,1.16277,1.46064,0.83689,0.0037432,0.0037432,0.0037432
160,118.236,0.92197,1.09611,0.98778,0.70771,1,0.995,0.67158,1.16277,1.46064,0.83689,0.0037036,0.0037036,0.0037036
161,119.243,0,7.38548,0,0.70771,1,0.995,0.67158,1.16277,1.46064,0.83689,0.003664,0.003664,0.003664
162,120.273,1.26079,1.24891,0.88438,0.70771,1,0.995,0.67158,1.16277,1.46064,0.83689,0.0036244,0.0036244,0.0036244
163,121.658,1.72206,2.51665,0.89023,0.65926,1,0.995,0.64665,1.27049,1.71237,0.86721,0.0035848,0.0035848,0.0035848
164,122.958,1.05503,1.33918,1.02983,0.65926,1,0.995,0.64665,1.27049,1.71237,0.86721,0.0035452,0.0035452,0.0035452
165,124.85,0.82675,1.30765,0.82307,0.65926,1,0.995,0.64665,1.27049,1.71237,0.86721,0.0035056,0.0035056,0.0035056
166,126.066,0.67349,1.22834,0.72455,0.65926,1,0.995,0.64665,1.27049,1.71237,0.86721,0.003466,0.003466,0.003466
167,127.387,0.91743,1.54088,0.80669,0.65926,1,0.995,0.64665,1.27049,1.71237,0.86721,0.0034264,0.0034264,0.0034264
168,128.712,1.3028,1.32521,0.86875,0.65926,1,0.995,0.64665,1.27049,1.71237,0.86721,0.0033868,0.0033868,0.0033868
169,130.711,0.96409,2.17831,1.14585,0.65926,1,0.995,0.64665,1.27049,1.71237,0.86721,0.0033472,0.0033472,0.0033472
170,132.924,1.13067,1.33131,0.8711,0.65926,1,0.995,0.64665,1.27049,1.71237,0.86721,0.0033076,0.0033076,0.0033076
171,135.048,1.05661,1.23688,0.9589,0.69946,1,0.995,0.6965,1.14146,1.2208,0.87683,0.003268,0.003268,0.003268
172,136.802,1.02518,0.87238,0.83275,0.69946,1,0.995,0.6965,1.14146,1.2208,0.87683,0.0032284,0.0032284,0.0032284
173,139.347,0.89947,1.22972,0.898,0.69946,1,0.995,0.6965,1.14146,1.2208,0.87683,0.0031888,0.0031888,0.0031888
