epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
58,38.9587,0.40839,0.65069,0.91075,0.98723,1,0.995,0.995,0.40189,0.61793,0.94492,0.0474134,0.0044134,0.0044134
59,39.5871,0.3398,0.62867,0.8676,0.98723,1,0.995,0.995,0.40189,0.61793,0.94492,0.0464679,0.00446786,0.00446786
60,40.2696,0.46156,0.70786,0.84925,0.9872,1,0.995,0.96225,0.3562,0.52202,0.92806,0.0455215,0.00452152,0.00452152
61,40.8913,0.61332,0.59728,0.87764,0.9872,1,0.995,0.96225,0.3562,0.52202,0.92806,0.0445744,0.0045744,0.0045744
62,41.5603,0.48096,0.64294,0.86598,0.9872,1,0.995,0.96225,0.3562,0.52202,0.92806,0.0436265,0.00462648,0.00462648
63,42.2188,0.68814,0.58849,0.95476,0.9872,1,0.995,0.96225,0.3562,0.52202,0.92806,0.0426778,0.00467778,0.00467778
64,42.8252,0.40438,0.68561,0.88656,0.9872,1,0.995,0.96225,0.3562,0.52202,0.92806,0.0417283,0.00472828,0.00472828
65,43.4788,0.45495,0.59098,0.8843,0.98728,1,0.995,0.9125,0.50329,0.571,0.96797,0.040778,0.00477798,0.00477798
66,44.1329,0.40887,0.78005,0.90696,0.98728,1,0.995,0.9125,0.50329,0.571,0.96797,0.0398269,0.0048269,0.0048269
67,44.93,0.63813,0.56235,1.06819,0.98728,1,0.995,0.9125,0.50329,0.571,0.96797,0.038875,0.00487502,0.00487502
68,45.6847,0.60153,0.59142,0.91177,0.98728,1,0.995,0.9125,0.50329,0.571,0.96797,0.0379224,0.00492236,0.00492236
69,46.3767,0.59652,0.60775,0.89032,0.98728,1,0.995,0.9125,0.50329,0.571,0.96797,0.0369689,0.0049689,0.0049689
70,47.0957,0.4364,0.71057,0.96207,0.98728,1,0.995,0.9125,0.50329,0.571,0.96797,0.0360146,0.00501464,0.00501464
71,47.7972,0.47325,0.60867,0.7954,0.98726,1,0.995,0.92921,0.4717,0.69625,0.95238,0.0350596,0.0050596,0.0050596
72,48.4478,0.95073,1.11561,1.10508,0.98726,1,0.995,0.92921,0.4717,0.69625,0.95238,0.0341038,0.00510376,0.00510376
73,49.0557,0.57012,0.5671,0.93256,0.98726,1,0.995,0.92921,0.4717,0.69625,0.95238,0.0331471,0.00514714,0.00514714
74,49.7059,0.64099,0.5763,0.82128,0.98726,1,0.995,0.92921,0.4717,0.69625,0.95238,0.0321897,0.00518972,0.00518972
75,50.3406,0.37999,0.45438,0.83539,0.98726,1,0.995,0.92921,0.4717,0.69625,0.95238,0.0312315,0.0052315,0.0052315
76,50.9648,0.59806,0.58219,0.80888,0.98726,1,0.995,0.92921,0.4717,0.69625,0.95238,0.0302725,0.0052725,0.0052725
77,51.602,0.67392,0.58917,0.8985,0.98712,1,0.995,0.82971,0.63303,0.70563,1.02028,0.0293127,0.0053127,0.0053127
78,52.2132,0.76223,0.62074,0.89345,0.98712,1,0.995,0.82971,0.63303,0.70563,1.02028,0.0283521,0.00535212,0.00535212
79,52.8372,0.54828,0.66756,0.89356,0.98712,1,0.995,0.82971,0.63303,0.70563,1.02028,0.0273907,0.00539074,0.00539074
80,53.4477,0.59622,0.71499,0.95341,0.98712,1,0.995,0.82971,0.63303,0.70563,1.02028,0.0264286,0.00542856,0.00542856
81,54.0844,0.6534,0.60318,1.16059,0.98712,1,0.995,0.82971,0.63303,0.70563,1.02028,0.0254656,0.0054656,0.0054656
82,54.697,0.51069,0.75428,0.8355,0.98712,1,0.995,0.82971,0.63303,0.70563,1.02028,0.0245018,0.00550184,0.00550184
83,55.3196,0.81485,0.65393,0.82807,0.98712,1,0.995,0.82971,0.63303,0.70563,1.02028,0.0235373,0.0055373,0.0055373
84,55.998,0.9323,0.92641,0.92953,0.98695,1,0.995,0.82971,0.56034,0.68772,0.98781,0.022572,0.00557196,0.00557196
85,56.7172,0.60034,0.53351,0.84612,0.98695,1,0.995,0.82971,0.56034,0.68772,0.98781,0.0216058,0.00560582,0.00560582
86,57.3498,0.52972,0.70375,0.8054,0.98695,1,0.995,0.82971,0.56034,0.68772,0.98781,0.0206389,0.0056389,0.0056389
87,58.0145,0.64321,0.67616,0.92758,0.98695,1,0.995,0.82971,0.56034,0.68772,0.98781,0.0196712,0.00567118,0.00567118
88,58.6862,0.75254,0.66079,0.88631,0.98695,1,0.995,0.82971,0.56034,0.68772,0.98781,0.0187027,0.00570268,0.00570268
89,59.3482,0.53094,0.81453,0.87898,0.98695,1,0.995,0.82971,0.56034,0.68772,0.98781,0.0177334,0.00573338,0.00573338
90,60.6793,0.66342,0.99548,0.95465,0.98695,1,0.995,0.82971,0.56034,0.68772,0.98781,0.0167633,0.00576328,0.00576328
91,61.4739,0.49909,0.66134,0.9183,0.98611,1,0.995,0.91245,0.4821,0.71594,0.96425,0.0157924,0.0057924,0.0057924
92,62.1774,0.56131,0.67854,0.99592,0.98611,1,0.995,0.91245,0.4821,0.71594,0.96425,0.0148207,0.00582072,0.00582072
93,62.8355,0.56317,0.51607,0.9412,0.98611,1,0.995,0.91245,0.4821,0.71594,0.96425,0.0138483,0.00584826,0.00584826
94,63.5587,0.56325,0.56926,0.95291,0.98611,1,0.995,0.91245,0.4821,0.71594,0.96425,0.012875,0.005875,0.005875
95,64.1967,0.47207,0.68804,0.90509,0.98611,1,0.995,0.91245,0.4821,0.71594,0.96425,0.0119009,0.00590094,0.00590094
96,64.8264,0.54426,0.53912,0.87619,0.98611,1,0.995,0.91245,0.4821,0.71594,0.96425,0.0109261,0.0059261,0.0059261
97,65.4433,0.51424,0.48803,0.74543,0.98611,1,0.995,0.91245,0.4821,0.71594,0.96425,0.00995046,0.00595046,0.00595046
98,66.1196,0.48638,0.71623,0.94051,0.98611,1,0.995,0.91245,0.4821,0.71594,0.96425,0.00897404,0.00597404,0.00597404
99,66.8072,0.36991,0.72585,0.92347,0.98677,1,0.995,0.8955,0.49461,0.59509,0.97952,0.00799682,0.00599682,0.00599682
100,67.534,0.56128,0.4778,0.88746,0.98677,1,0.995,0.8955,0.49461,0.59509,0.97952,0.0070188,0.0060188,0.0060188
101,68.2087,0.6326,0.64934,0.88586,0.98677,1,0.995,0.8955,0.49461,0.59509,0.97952,0.00604,0.00604,0.00604
102,68.9059,0.40341,0.6688,0.81305,0.98677,1,0.995,0.8955,0.49461,0.59509,0.97952,0.0060004,0.0060004,0.0060004
103,69.5483,0.75648,0.71627,1.14085,0.98677,1,0.995,0.8955,0.49461,0.59509,0.97952,0.0059608,0.0059608,0.0059608
104,70.2395,0.47968,0.53395,0.90342,0.98677,1,0.995,0.8955,0.49461,0.59509,0.97952,0.0059212,0.0059212,0.0059212
105,70.8838,0.72577,0.49796,0.92994,0.98677,1,0.995,0.8955,0.49461,0.59509,0.97952,0.0058816,0.0058816,0.0058816
